match_id,team,player,player_id,player_link,Goals,Assists,Tackles_won,Accurate_passes,Duels_won,Ground_duels_won,Aerial_duels_won,Minutes_played,Position,Sofascore_Rating
14907281,away_team,Neco Williams,927356,https://www.sofascore.com/player/williams-neco/927356,0,0,1 (1),26/40 (65%),5 (2),1 (0),1 (0),90',D,6.4
14907281,away_team,Douglas Luiz,867887,https://www.sofascore.com/player/douglas-luiz/867887,0,0,3 (1),49/51 (96%),4 (3),,,73',M,6.1
14907281,away_team,Elliot Anderson,994546,https://www.sofascore.com/player/elliot-anderson/994546,0,0,1 (1),66/76 (87%),12 (6),,5 (4),90',M,6.7
14907281,away_team,Omari Hutchinson,1090963,https://www.sofascore.com/player/omari-hutchinson/1090963,0,0,,32/36 (89%),13 (1),3 (0),2 (0),90',M,5.7
14907281,away_team,Morgan Gibbs-White,865912,https://www.sofascore.com/player/morgan-gibbs-white/865912,0,0,,23/28 (82%),9 (1),,6 (0),73',M,6.0
14907281,away_team,Callum Hudson-Odoi,867442,https://www.sofascore.com/player/callum-hudson-odoi/867442,0,0,,22/24 (92%),1 (0),,,89',M,6.6
14907281,away_team,Igor Jesus,981619,https://www.sofascore.com/player/igor-jesus/981619,0,0,,11/13 (85%),12 (9),,8 (6),72',F,7.0
14907281,away_team,Taiwo Awoniyi,359664,https://www.sofascore.com/player/taiwo-awoniyi/359664,0,0,,1/1 (100%),2 (0),,1 (0),18',F,6.4
14907281,away_team,Nicolás Domínguez,871765,https://www.sofascore.com/player/nicolas-dominguez/871765,0,0,,14/14 (100%),,,,17',M,6.7
14907281,away_team,James McAtee,1003334,https://www.sofascore.com/player/james-mcatee/1003334,0,0,1 (1),1/1 (100%),5 (1),,1 (0),17',M,6.4
14907281,away_team,Oleksandr Zinchenko,287643,https://www.sofascore.com/player/oleksandr-zinchenko/287643,0,0,,9/10 (90%),1 (1),,1 (1),9',D,6.7
14907281,away_team,Arnaud Kalimuendo,954061,https://www.sofascore.com/player/arnaud-kalimuendo/954061,0,0,,0/1 (0%),1 (1),,1 (1),1',F,
14907281,away_team,Matz Sels,78152,https://www.sofascore.com/player/matz-sels/78152,0,0,,,,,,,G,
14907281,away_team,Zach Abbott,1390490,https://www.sofascore.com/player/abbott-zach/1390490,0,0,,,,,,,D,
14907281,away_team,Morato,985086,https://www.sofascore.com/player/morato/985086,0,0,,,,,,,D,
14907281,away_team,Dilane Bakwa,963298,https://www.sofascore.com/player/dilane-bakwa/963298,0,0,,,,,,,F,
