match_id,company_id,时间,比分,大球,盘口,小球,变化时间,状态
2789293,8,,-,1.05,2.5,0.80,12-22 07:06,即
2789293,8,,-,1.00,2.5,0.80,12-22 06:24,即
2789293,8,,-,1.05,2.5,0.80,12-22 05:42,即
2789293,8,,-,1.00,2.5,0.80,12-22 05:25,即
2789293,8,,-,1.05,2.5,0.80,12-22 04:49,即
2789293,8,,-,1.00,2.5,0.80,12-22 04:38,即
2789293,8,,-,1.05,2.5,0.80,12-22 04:31,即
2789293,8,,-,1.00,2.5,0.80,12-22 04:28,即
2789293,8,,-,1.05,2.5,0.80,12-22 04:24,即
2789293,8,,-,1.00,2.5,0.80,12-22 04:18,即
2789293,8,,-,1.05,2.5,0.80,12-22 03:38,即
2789293,8,,-,1.00,2.5,0.80,12-22 02:43,即
2789293,8,,-,1.05,2.5,0.80,12-22 02:36,即
2789293,8,,-,1.00,2.5,0.80,12-22 02:33,即
2789293,8,,-,1.05,2.5,0.80,12-22 01:56,即
2789293,8,,-,1.00,2.5,0.80,12-22 01:48,即
2789293,8,,-,1.05,2.5,0.80,12-22 01:45,即
2789293,8,,-,1.00,2.5,0.80,12-22 01:42,即
2789293,8,,-,1.05,2.5,0.80,12-22 00:17,即
2789293,8,,-,1.00,2.5,0.80,12-22 00:08,即
2789293,8,,-,1.05,2.5,0.80,12-21 22:45,即
2789293,8,,-,1.00,2.5,0.80,12-21 22:26,即
2789293,8,,-,1.05,2.5,0.80,12-21 21:27,即
2789293,8,,-,1.00,2.5,0.80,12-21 20:47,即
2789293,8,,-,1.05,2.5,0.80,12-21 20:13,即
2789293,8,,-,1.00,2.5,0.80,12-21 19:56,即
2789293,8,,-,1.05,2.5,0.80,12-21 19:09,即
2789293,8,,-,1.00,2.5,0.80,12-21 18:34,即
2789293,8,,-,1.05,2.5,0.80,12-21 18:17,即
2789293,8,,-,1.00,2.5,0.80,12-21 18:07,即
2789293,8,,-,1.05,2.5,0.80,12-21 16:57,即
2789293,8,,-,1.00,2.5,0.80,12-21 16:48,即
2789293,8,,-,1.05,2.5,0.80,12-21 16:30,即
2789293,8,,-,1.00,2.5,0.80,12-21 16:16,即
2789293,8,,-,1.05,2.5,0.80,12-21 16:07,即
2789293,8,,-,1.00,2.5,0.80,12-21 15:32,即
2789293,8,,-,1.05,2.5,0.80,12-21 14:23,即
2789293,8,,-,1.00,2.5,0.80,12-21 13:54,即
2789293,8,,-,1.05,2.5,0.80,12-21 13:46,即
2789293,8,,-,1.00,2.5,0.80,12-21 13:37,即
2789293,8,,-,1.05,2.5,0.80,12-21 13:22,即
2789293,8,,-,1.00,2.5,0.80,12-21 13:02,即
2789293,8,,-,1.05,2.5,0.80,12-21 12:39,即
2789293,8,,-,1.00,2.5,0.80,12-21 12:31,即
2789293,8,,-,1.05,2.5,0.80,12-21 11:29,即
2789293,8,,-,1.00,2.5,0.80,12-21 11:09,即
2789293,8,,-,1.05,2.5,0.80,12-21 11:00,即
2789293,8,,-,1.00,2.5,0.80,12-21 10:51,即
2789293,8,,-,1.05,2.5,0.80,12-21 10:41,即
2789293,8,,-,1.00,2.5,0.80,12-21 10:22,即
2789293,8,,-,1.05,2.5,0.80,12-21 10:14,即
2789293,8,,-,1.00,2.5,0.80,12-21 09:40,即
2789293,8,,-,1.05,2.5,0.80,12-21 09:21,即
2789293,8,,-,1.00,2.5,0.80,12-21 08:51,即
2789293,8,,-,1.05,2.5,0.80,12-21 08:42,即
2789293,8,,-,1.00,2.5,0.80,12-21 08:00,即
2789293,8,,-,1.05,2.5,0.80,12-21 07:51,即
2789293,8,,-,1.00,2.5,0.80,12-21 07:35,即
2789293,8,,-,1.05,2.5,0.80,12-21 07:29,即
2789293,8,,-,1.00,2.5,0.80,12-21 07:04,即
2789293,8,,-,1.05,2.5,0.80,12-21 06:47,即
2789293,8,,-,1.00,2.5,0.80,12-21 06:30,即
2789293,8,,-,1.05,2.5,0.80,12-21 05:49,即
2789293,8,,-,1.00,2.5,0.80,12-21 05:40,即
2789293,8,,-,1.05,2.5,0.80,12-21 05:14,即
2789293,8,,-,1.00,2.5,0.80,12-21 04:36,即
2789293,8,,-,1.05,2.5,0.80,12-21 04:25,即
2789293,8,,-,1.00,2.5,0.80,12-21 04:08,即
2789293,8,,-,1.05,2.5,0.80,12-21 03:59,即
2789293,8,,-,1.00,2.5,0.80,12-21 03:50,即
2789293,8,,-,1.05,2.5,0.80,12-21 03:22,即
2789293,8,,-,1.00,2.5,0.80,12-21 02:46,即
2789293,8,,-,1.05,2.5,0.80,12-21 02:19,即
2789293,8,,-,1.00,2.5,0.80,12-21 02:10,即
2789293,8,,-,1.05,2.5,0.80,12-21 01:53,即
2789293,8,,-,1.00,2.5,0.80,12-21 01:34,即
2789293,8,,-,1.05,2.5,0.80,12-21 01:25,即
2789293,8,,-,1.00,2.5,0.80,12-21 00:58,即
2789293,8,,-,1.05,2.5,0.80,12-20 23:45,即
2789293,8,,-,1.00,2.5,0.80,12-20 23:33,即
2789293,8,,-,1.05,2.5,0.80,12-20 23:20,即
2789293,8,,-,1.00,2.5,0.80,12-20 23:09,即
2789293,8,,-,1.05,2.5,0.80,12-20 22:39,即
2789293,8,,-,1.00,2.5,0.80,12-20 22:34,即
2789293,8,,-,1.05,2.5,0.80,12-20 21:04,即
2789293,8,,-,1.00,2.5,0.80,12-20 20:48,即
2789293,8,,-,1.05,2.5,0.80,12-20 20:22,即
2789293,8,,-,1.00,2.5,0.80,12-20 19:55,即
2789293,8,,-,1.05,2.5,0.80,12-20 19:44,即
2789293,8,,-,1.00,2.5,0.80,12-20 19:34,即
2789293,8,,-,1.05,2.5,0.80,12-20 19:19,即
2789293,8,,-,1.00,2.5,0.80,12-20 19:13,即
2789293,8,,-,1.05,2.5,0.80,12-20 18:38,即
2789293,8,,-,1.00,2.5,0.80,12-20 18:28,即
2789293,8,,-,1.05,2.5,0.80,12-20 17:21,即
2789293,8,,-,1.00,2.5,0.80,12-20 17:06,即
2789293,8,,-,1.05,2.5,0.80,12-20 17:02,即
2789293,8,,-,1.00,2.5,0.80,12-20 16:55,即
2789293,8,,-,1.05,2.5,0.80,12-20 16:12,即
2789293,8,,-,1.00,2.5,0.80,12-20 15:56,即
2789293,8,,-,1.05,2.5,0.80,12-20 15:46,即
2789293,8,,-,1.00,2.5,0.80,12-20 15:36,即
2789293,8,,-,1.05,2.5,0.80,12-20 15:20,即
2789293,8,,-,1.00,2.5,0.80,12-20 14:56,即
2789293,8,,-,1.05,2.5,0.80,12-20 14:46,即
2789293,8,,-,1.00,2.5,0.80,12-20 14:10,即
2789293,8,,-,1.05,2.5,0.80,12-20 13:25,即
2789293,8,,-,1.00,2.5,0.80,12-20 13:15,即
2789293,8,,-,1.05,2.5,0.80,12-20 13:00,即
2789293,8,,-,1.00,2.5,0.80,12-20 12:40,即
2789293,8,,-,1.05,2.5,0.80,12-20 12:37,即
2789293,8,,-,1.00,2.5,0.80,12-20 12:31,即
2789293,8,,-,1.05,2.5,0.80,12-20 11:51,即
2789293,8,,-,1.00,2.5,0.80,12-20 11:21,即
2789293,8,,-,1.05,2.5,0.80,12-20 10:16,即
2789293,8,,-,1.00,2.5,0.80,12-20 10:06,即
2789293,8,,-,1.05,2.5,0.80,12-20 09:45,即
2789293,8,,-,1.00,2.5,0.80,12-20 09:31,即
2789293,8,,-,1.05,2.5,0.80,12-20 08:09,即
2789293,8,,-,1.00,2.5,0.80,12-20 07:45,即
2789293,8,,-,1.05,2.5,0.80,12-20 06:37,即
2789293,8,,-,1.00,2.5,0.80,12-20 06:31,即
2789293,8,,-,1.05,2.5,0.80,12-20 06:26,即
2789293,8,,-,1.00,2.5,0.80,12-20 06:11,即
2789293,8,,-,1.05,2.5,0.80,12-20 05:40,即
2789293,8,,-,1.00,2.5,0.80,12-20 05:19,即
2789293,8,,-,1.05,2.5,0.80,12-20 04:04,即
2789293,8,,-,1.00,2.5,0.80,12-20 03:59,即
2789293,8,,-,1.05,2.5,0.80,12-20 03:44,即
2789293,8,,-,1.00,2.5,0.80,12-20 03:34,即
2789293,8,,-,1.05,2.5,0.80,12-20 03:23,即
2789293,8,,-,1.00,2.5,0.80,12-20 03:05,即
2789293,8,,-,1.05,2.5,0.80,12-20 02:54,即
2789293,8,,-,1.00,2.5,0.80,12-20 02:22,即
2789293,8,,-,1.05,2.5,0.80,12-20 02:12,即
2789293,8,,-,1.00,2.5,0.80,12-20 01:32,即
2789293,8,,-,1.05,2.5,0.80,12-20 01:27,即
2789293,8,,-,1.00,2.5,0.80,12-20 01:08,即
2789293,8,,-,1.05,2.5,0.80,12-20 00:57,即
2789293,8,,-,1.00,2.5,0.80,12-20 00:46,即
2789293,8,,-,1.05,2.5,0.80,12-20 00:41,即
2789293,8,,-,1.00,2.5,0.80,12-20 00:36,即
2789293,8,,-,1.05,2.5,0.80,12-20 00:30,即
2789293,8,,-,1.00,2.5,0.80,12-20 00:06,即
2789293,8,,-,1.05,2.5,0.80,12-19 23:05,即
2789293,8,,-,1.00,2.5,0.80,12-19 22:54,即
2789293,8,,-,1.05,2.5,0.80,12-19 22:23,即
2789293,8,,-,1.00,2.5,0.80,12-19 22:13,即
2789293,8,,-,1.05,2.5,0.80,12-19 19:52,即
2789293,8,,-,1.00,2.5,0.80,12-19 19:32,即
2789293,8,,-,1.05,2.5,0.80,12-19 19:21,即
2789293,8,,-,1.00,2.5,0.80,12-19 19:00,即
2789293,8,,-,1.05,2.5,0.80,12-19 18:47,即
2789293,8,,-,1.00,2.5,0.80,12-19 18:27,即
2789293,8,,-,1.05,2.5,0.80,12-19 17:00,即
2789293,8,,-,1.00,2.5,0.80,12-19 16:21,即
2789293,8,,-,1.05,2.5,0.80,12-19 15:49,即
2789293,8,,-,1.00,2.5,0.80,12-19 15:30,即
2789293,8,,-,1.05,2.5,0.80,12-19 15:21,即
2789293,8,,-,1.00,2.5,0.80,12-19 15:11,即
2789293,8,,-,1.05,2.5,0.80,12-19 15:02,即
2789293,8,,-,1.00,2.5,0.80,12-19 14:53,即
2789293,8,,-,1.05,2.5,0.80,12-19 13:50,即
2789293,8,,-,1.00,2.5,0.80,12-19 13:39,即
2789293,8,,-,1.05,2.5,0.80,12-19 13:27,即
2789293,8,,-,1.00,2.5,0.80,12-19 13:16,即
2789293,8,,-,1.05,2.5,0.80,12-19 12:06,即
2789293,8,,-,1.00,2.5,0.80,12-19 11:44,即
2789293,8,,-,1.05,2.5,0.80,12-19 11:31,即
2789293,8,,-,1.00,2.5,0.80,12-19 11:07,即
2789293,8,,-,1.05,2.5,0.80,12-19 10:09,即
2789293,8,,-,1.00,2.5,0.80,12-19 09:44,即
2789293,8,,-,1.05,2.5,0.80,12-19 08:17,即
2789293,8,,-,1.00,2.5,0.80,12-19 08:07,即
2789293,8,,-,1.05,2.5,0.80,12-19 07:58,即
2789293,8,,-,1.00,2.5,0.80,12-19 07:30,即
2789293,8,,-,1.05,2.5,0.80,12-19 07:01,即
2789293,8,,-,1.00,2.5,0.80,12-19 06:51,即
2789293,8,,-,1.05,2.5,0.80,12-19 04:57,即
2789293,8,,-,1.00,2.5,0.80,12-19 04:48,即
2789293,8,,-,1.05,2.5,0.80,12-19 04:29,即
2789293,8,,-,1.00,2.5,0.80,12-19 04:19,即
2789293,8,,-,1.05,2.5,0.80,12-19 02:41,即
2789293,8,,-,1.00,2.5,0.80,12-19 02:31,即
2789293,8,,-,1.05,2.5,0.80,12-18 23:36,即
2789293,8,,-,1.00,2.5,0.80,12-18 23:03,即
2789293,8,,-,1.05,2.5,0.80,12-18 21:27,即
2789293,8,,-,1.00,2.5,0.80,12-18 20:58,即
2789293,8,,-,1.05,2.5,0.80,12-18 19:01,即
2789293,8,,-,1.00,2.5,0.80,12-18 18:32,即
2789293,8,,-,1.05,2.5,0.80,12-18 18:05,即
2789293,8,,-,1.00,2.5,0.80,12-18 17:11,即
2789293,8,,-,1.05,2.5,0.80,12-18 15:27,即
2789293,8,,-,1.00,2.5,0.80,12-18 14:33,即
2789293,8,,-,1.05,2.5,0.80,12-18 13:17,即
2789293,8,,-,1.00,2.5,0.80,12-18 12:49,即
2789293,8,,-,1.05,2.5,0.80,12-18 11:08,即
2789293,8,,-,1.00,2.5,0.80,12-18 10:41,即
2789293,8,,-,1.05,2.5,0.80,12-18 08:56,即
2789293,8,,-,1.00,2.5,0.80,12-18 08:04,即
2789293,8,,-,1.05,2.5,0.80,12-18 07:11,即
2789293,8,,-,1.00,2.5,0.80,12-16 20:26,即
2789293,8,,-,1.05,2.5,0.80,12-16 19:44,即
2789293,8,,-,0.80,2/2.5,1.05,12-16 19:42,即
2789293,8,,-,1.00,2.5,0.80,12-16 18:59,即
2789293,8,,-,1.05,2.5,0.80,12-16 16:28,即
2789293,8,,-,1.00,2.5,0.80,12-16 15:13,即
2789293,8,,-,1.05,2.5,0.80,12-16 14:36,即
2789293,8,,-,1.00,2.5,0.80,12-16 13:58,即
2789293,8,,-,1.05,2.5,0.80,12-16 12:07,即
2789293,8,,-,1.00,2.5,0.80,12-16 11:33,即
2789293,8,,-,1.05,2.5,0.80,12-16 10:55,即
2789293,8,,-,1.00,2.5,0.80,12-16 10:18,即
2789293,8,,-,1.05,2.5,0.80,12-16 09:05,即
2789293,8,,-,1.00,2.5,0.80,12-16 06:18,即
2789293,8,,-,1.05,2.5,0.80,12-16 03:54,即
2789293,8,,-,1.00,2.5,0.80,12-16 02:39,即
2789293,8,,-,1.05,2.5,0.80,12-15 02:39,即
2789293,8,,-,1.03,2.5,0.83,12-8 06:07,即
2789293,8,,-,1.00,2.5,0.85,12-8 05:33,即
2789293,8,,-,0.98,2.5,0.88,12-8 05:17,即
2789293,8,,-,1.00,2.5,0.85,12-7 00:50,即
