match_id,company_id,时间,比分,主队胜,和局,客队胜,变化时间,状态
2804454,3,10,0-0,2.08,3.00,4.20,12-23 04:12,滚
2804454,3,09,0-0,2.07,3.05,4.20,12-23 04:12,滚
2804454,3,09,0-0,2.04,3.05,4.30,12-23 04:12,滚
2804454,3,08,0-0,1.99,3.10,4.40,12-23 04:11,滚
2804454,3,07,0-0,1.98,3.15,4.40,12-23 04:09,滚
2804454,3,05,0-0,1.97,3.15,4.40,12-23 04:08,滚
2804454,3,03,0-0,1.94,3.20,4.50,12-23 04:06,滚
2804454,3,03,0-0,1.94,3.20,4.65,12-23 04:05,滚
2804454,3,02,0-0,1.91,3.20,4.65,12-23 04:04,滚
2804454,3,01,0-0,1.93,3.25,4.45,12-23 04:04,滚
2804454,3,00,0-0,1.89,3.30,4.55,12-23 04:02,滚
2804454,3,00,0-0,1.90,3.30,4.55,12-23 04:00,滚
2804454,3,,,1.89,3.35,4.65,12-23 03:59,即
2804454,3,,,1.88,3.40,4.70,12-23 03:53,即
2804454,3,,,1.86,3.40,4.75,12-23 03:51,即
2804454,3,,,1.84,3.40,4.80,12-23 03:50,即
2804454,3,,,1.85,3.40,4.80,12-23 03:36,即
2804454,3,,,1.86,3.35,4.70,12-23 03:36,即
2804454,3,,,1.88,3.35,4.70,12-23 03:22,即
2804454,3,,,1.86,3.40,4.80,12-23 03:01,即
2804454,3,,,1.87,3.35,4.80,12-23 02:32,即
2804454,3,,,1.85,3.40,4.90,12-23 02:05,即
2804454,3,,,1.85,3.35,4.80,12-23 02:04,即
2804454,3,,,1.87,3.35,4.80,12-23 01:05,即
2804454,3,,,1.86,3.35,4.80,12-23 01:05,即
2804454,3,,,1.87,3.35,4.80,12-23 00:19,即
2804454,3,,,1.86,3.35,4.85,12-23 00:16,即
2804454,3,,,1.90,3.35,4.65,12-23 00:03,即
2804454,3,,,1.89,3.35,4.70,12-22 23:31,即
2804454,3,,,1.88,3.35,4.75,12-22 22:36,即
2804454,3,,,1.86,3.35,4.80,12-22 22:31,即
2804454,3,,,1.87,3.35,4.80,12-22 22:29,即
2804454,3,,,1.88,3.35,4.75,12-22 20:42,即
2804454,3,,,1.89,3.35,4.70,12-22 20:12,即
2804454,3,,,1.90,3.35,4.65,12-22 20:10,即
2804454,3,,,1.88,3.35,4.75,12-22 20:04,即
2804454,3,,,1.89,3.35,4.70,12-22 20:03,即
2804454,3,,,1.87,3.40,4.65,12-22 19:16,即
2804454,3,,,1.87,3.45,4.65,12-22 18:44,即
2804454,3,,,1.85,3.45,4.75,12-22 18:43,即
2804454,3,,,1.84,3.45,4.80,12-22 17:07,即
2804454,3,,,1.84,3.45,4.85,12-22 16:24,即
2804454,3,,,1.83,3.35,4.90,12-22 16:00,即
2804454,3,,,1.83,3.40,4.90,12-22 15:02,即
2804454,3,,,1.83,3.50,4.80,12-22 12:35,即
2804454,3,,,1.81,3.50,4.85,12-22 11:43,早
2804454,3,,,1.81,3.50,4.95,12-22 06:46,早
2804454,3,,,1.78,3.55,5.00,12-21 15:10,早
2804454,3,,,1.77,3.55,5.10,12-19 05:10,早
2804454,3,,,1.77,3.55,5.00,12-18 05:04,早
2804454,3,,,1.74,3.60,5.20,12-16 18:33,早
2804454,3,,,1.67,3.70,5.80,12-16 18:30,早
2804454,3,,,1.74,3.60,5.20,12-16 18:29,早
2804454,3,,,1.67,3.70,5.80,12-15 22:38,早
2804454,3,,,1.63,3.70,6.10,12-15 06:37,早
2804454,3,,,1.63,3.70,6.30,12-15 03:25,早
2804454,3,,,1.66,3.70,5.90,12-14 06:30,早
2804454,3,,,1.71,3.70,5.40,12-08 16:14,早
2804454,3,,,1.71,3.65,5.40,12-08 07:51,(初盘)
