match_id,num,eu_cp_id,eu_cp_name,home_win_odd0,draw_odd0,away_win_odd0,home_win_p0,draw_p0,away_win_p0,return_rate0,home_win_odd1,draw_odd1,away_win_odd1,home_win_p1,draw_p1,away_win_p1,return_rate1,kelly_home,kelly_draw,kelly_away,datestr,eu_cp_name_ex,flag1,flag2
2804454,1384,148466577,Mostbet,1.7,3.65,5.2,55.78,25.98,18.24,94.83,1.85,3.35,4.7,51.39,28.38,20.23,95.07,0.95,0.95,0.95,"2025,12-1,22,19,32,00",Most*,0,0
2804454,886,148675377,Mozzart,1.7,3.5,5.5,55.72,27.06,17.22,94.72,1.9,3.5,4.6,51.13,27.75,21.12,97.14,0.98,0.99,0.93,"2025,12-1,22,18,46,00",Mozz*,0,0
2804454,1387,148445546,Mystake,1.71,3.45,5.08,54.58,27.05,18.37,93.33,1.87,3.41,4.73,51.45,28.21,20.34,96.21,0.96,0.97,0.96,"2025,12-1,22,17,28,00",Mystak*,0,0
2804454,1324,148545323,N1 BET,1.7,3.66,5.3,56.02,26.02,17.97,95.23,1.85,3.34,4.75,51.46,28.5,20.04,95.2,0.95,0.95,0.96,"2025,12-1,22,19,43,00",N1 BE*,0,0
2804454,1364,148545326,N1BET.de,1.7,3.66,5.3,56.02,26.02,17.97,95.23,1.85,3.34,4.75,51.46,28.5,20.04,95.2,0.95,0.95,0.96,"2025,12-1,22,19,43,00",N1BE*.de(德国),0,0
2804454,1363,148545325,N1BET.it,1.7,3.66,5.3,56.02,26.02,17.97,95.23,1.85,3.34,4.75,51.46,28.5,20.04,95.2,0.95,0.95,0.96,"2025,12-1,22,19,43,00",N1BE*.it(意大利),0,0
2804454,1365,148547035,N1BET.se,1.65,3.8,5.6,57.84,25.12,17.04,95.44,1.85,3.34,4.75,51.46,28.5,20.04,95.2,0.95,0.95,0.96,"2025,12-1,22,19,43,00",N1BE*.se(瑞典),0,0
2804454,1413,148545324,Neospin,1.69,3.64,5.3,56.08,26.04,17.88,94.78,1.87,3.38,4.8,51.47,28.48,20.05,96.25,0.96,0.96,0.97,"2025,12-1,22,19,43,00",Neospi*,0,0
2804454,991,148664022,Netbet.fr,1.55,3.5,5.2,57.44,25.44,17.12,89.03,1.68,3.35,4.8,54.01,27.09,18.9,90.74,0.86,0.95,0.97,"2025,12-1,18,16,51,00",Net*.fr,0,0
2804454,1389,148444491,Nine Casino,1.76,3.5,5,53.91,27.11,18.98,94.89,1.87,3.3,4.6,50.68,28.72,20.6,94.77,0.96,0.94,0.93,"2025,12-1,22,19,21,00",Nine Casin*,0,0
2804454,180,148674873,Norway,1.65,3.65,5.3,56.71,25.64,17.65,93.57,1.82,3.35,4.5,51.34,27.89,20.76,93.44,0.93,0.95,0.91,"2025,12-1,22,19,45,00",Nor*(挪威),0,0
2804454,733,148444486,novibet,1.77,3.45,5.1,53.76,27.58,18.66,95.16,1.85,3.45,4.55,51.47,27.6,20.93,95.22,0.95,0.98,0.92,"2025,12-1,22,19,32,00",novi*,0,0
2804454,1270,148483671,OlyBet,1.7,3.55,5.1,55.18,26.42,18.39,93.81,1.82,3.35,4.7,51.8,28.14,20.06,94.28,0.93,0.95,0.95,"2025,12-1,22,19,53,00",Oly*,0,0
2804454,1418,148443576,Oscarspin,1.75,3.55,5,54.26,26.75,18.99,94.96,1.8,3.45,4.8,52.72,27.51,19.77,94.9,0.92,0.98,0.97,"2025,12-1,19,19,38,00",Oscarspi*,0,0
2804454,934,148482335,PAF.es,1.72,3.6,5.1,55.1,26.32,18.58,94.76,1.84,3.35,4.75,51.64,28.36,20,95.01,0.94,0.95,0.96,"2025,12-1,22,19,53,00",PA*.es,0,0
2804454,826,148457943,Paddy Power,1.7,3.5,4.75,54.24,26.35,19.41,92.21,1.83,3.25,4.5,50.77,28.59,20.65,92.91,0.94,0.92,0.91,"2025,12-1,22,19,53,00",Paddy Po*(爱尔兰),0,0
2804454,646,148466576,PariMatch,1.66,3.5,4.8,54.94,26.06,19,91.2,1.83,3.4,4.6,51.65,27.8,20.55,94.52,0.94,0.96,0.93,"2025,12-1,22,19,41,00",PariMa*(俄罗斯),0,0
2804454,750,148470481,Parionsweb,1.59,3.35,4.75,55.27,26.23,18.5,87.88,1.83,3.45,4.75,52.2,27.69,20.11,95.53,0.94,0.98,0.96,"2025,12-1,22,18,09,00",Parions*,0,0
2804454,1318,148759856,Paripesa,1.78,3.46,4.94,53.34,27.44,19.22,94.94,1.86,3.34,4.6,50.99,28.39,20.62,94.84,0.96,0.95,0.93,"2025,12-1,22,14,34,00",Paripes*,0,0
2804454,1353,148444559,Pin-Up,1.74,3.45,5.1,54.19,27.33,18.49,94.28,1.88,3.54,4.56,51.46,27.33,21.21,96.74,0.97,1.00,0.93,"2025,12-1,22,19,58,00",Pin-U*,0,0
2804454,986,148605207,PlanetWin365,1.63,3.7,5.2,57.01,25.12,17.87,92.93,1.85,3.3,4.75,51.28,28.75,19.97,94.87,0.95,0.94,0.96,"2025,12-1,22,12,49,00",PlanetWin*,0,0
2804454,751,148457952,PMU,1.62,3.3,4.7,54.48,26.74,18.78,88.26,1.8,3.2,4.5,50.96,28.66,20.38,91.72,0.92,0.91,0.91,"2025,12-1,22,19,53,00",PM*(法国),0,0
2804454,1380,148480982,PowerPlay,1.72,3.59,5,54.85,26.28,18.87,94.34,1.85,3.29,4.5,50.67,28.49,20.83,93.75,0.95,0.93,0.91,"2025,12-1,22,18,50,00",PowerPla*,0,0
2804454,1343,148465644,prism,1.7,3.65,5.2,55.78,25.98,18.24,94.83,1.87,3.3,4.7,50.9,28.84,20.25,95.19,0.96,0.94,0.95,"2025,12-1,22,10,27,00",pris*(俄罗斯),0,0
2804454,1416,148545610,Rocketplay,1.69,3.64,5.3,56.08,26.04,17.88,94.78,1.88,3.34,4.8,51.16,28.8,20.04,96.19,0.97,0.95,0.97,"2025,12-1,22,17,50,00",Rocketpla*,0,0
2804454,1357,148545295,Roosterbet,1.69,3.64,5.3,56.08,26.04,17.88,94.78,1.87,3.38,4.8,51.47,28.48,20.05,96.25,0.96,0.96,0.97,"2025,12-1,22,19,40,00",Roosterbe*,0,0
2804454,30,148457953,Sazka,1.73,3.4,4.75,53.39,27.17,19.44,92.36,1.83,3.4,4.5,51.42,27.67,20.91,94.09,0.94,0.96,0.91,"2025,12-1,22,19,53,00",Sazk*(捷克),0,0
2804454,791,148617267,Sisal,1.67,3.5,5.5,56.16,26.79,17.05,93.78,1.85,3.25,4.5,50.5,28.74,20.76,93.42,0.95,0.92,0.91,"2025,12-1,22,19,53,00",Sisa*(意大利),0,0
2804454,1360,148678265,spinbetter,1.68,3.64,5.45,56.5,26.08,17.42,94.93,1.86,3.34,4.6,50.99,28.39,20.62,94.84,0.96,0.95,0.93,"2025,12-1,22,14,34,00",spinbette*,0,0
2804454,966,148664021,SportYes.it,1.65,3.6,5.5,56.87,26.07,17.06,93.84,1.83,3.4,4.7,51.88,27.92,20.2,94.94,0.94,0.96,0.95,"2025,12-1,22,19,53,00",Sport*.it,0,0
2804454,1278,148457954,SportPesa.it,1.71,3.4,5,54.2,27.26,18.54,92.69,1.85,3.35,4.6,51.17,28.26,20.58,94.66,0.95,0.95,0.93,"2025,12-1,22,16,42,00",SportP*.it,0,0
2804454,706,148457955,Sportsbet.com.au,1.7,3.5,5,54.77,26.6,18.62,93.11,1.83,3.25,4.6,51,28.72,20.29,93.32,0.94,0.92,0.93,"2025,12-1,22,19,45,00",Sports*.com.au(澳大利亚),0,0
2804454,1264,148457956,SportyBet,1.74,3.54,5.18,54.72,26.9,18.38,95.22,1.9,3.52,4.8,51.66,27.89,20.45,98.16,0.98,1.00,0.97,"2025,12-1,22,19,45,00",Sporty*,0,0
2804454,984,148668502,Spreadex,1.65,3.7,5.25,56.81,25.33,17.85,93.74,1.85,3.3,4.6,50.95,28.56,20.49,94.25,0.95,0.94,0.93,"2025,12-1,22,19,45,00",Sprea*,0,0
2804454,1367,148443568,Stake,1.75,3.55,5.2,54.66,26.95,18.4,95.65,1.89,3.45,4.7,51.28,28.09,20.62,96.93,0.97,0.98,0.95,"2025,12-1,22,19,55,00",Stak*,0,0
2804454,680,148660721,Stanleybet,1.64,3.6,5.5,57.02,25.98,17,93.51,1.85,3.35,4.5,50.93,28.13,20.94,94.23,0.95,0.95,0.91,"2025,12-1,22,19,53,00",Stanley*(马尔他),0,0
2804454,903,148828797,Stoiximan,1.82,3.4,4.85,52.34,28.02,19.64,95.26,1.87,3.35,4.7,51.12,28.54,20.34,95.6,0.96,0.95,0.95,"2025,12-1,22,19,53,00",Stoixi*(希腊),0,0
2804454,1322,148818798,Stoiximan.cy,1.82,3.4,4.85,52.34,28.02,19.64,95.26,1.85,3.35,4.7,51.39,28.38,20.23,95.07,0.95,0.95,0.95,"2025,12-1,22,19,30,00",Stoixima*(塞浦路斯),0,0
2804454,1046,148482336,Svenska Spel,1.76,3.7,5.25,55.22,26.27,18.51,97.19,1.87,3.45,4.8,51.77,28.06,20.17,96.81,0.96,0.98,0.97,"2025,12-1,22,19,53,00",Svenska S*,0,0
2804454,1269,148677550,Tab.co.nz,1.65,3.6,5.5,56.87,26.07,17.06,93.84,1.85,3.25,4.6,50.73,28.87,20.4,93.84,0.95,0.92,0.93,"2025,12-1,22,15,03,00",Ta*.co.nz,0,0
2804454,527,148457957,Tipico,1.7,3.6,5.2,55.58,26.25,18.17,94.49,1.8,3.4,4.8,52.51,27.8,19.69,94.52,0.92,0.96,0.97,"2025,12-1,22,19,45,00",Tip*(奥地利),0,0
2804454,145,148765215,Tipsport,1.82,3.45,4.9,52.66,27.78,19.56,95.84,1.88,3.4,4.93,51.7,28.59,19.71,97.19,0.97,0.96,1.00,"2025,12-1,22,19,12,00",Tipsp*(捷克),0,0
2804454,38,148597629,Tipsport-Sk,1.66,3.64,5.27,56.46,25.75,17.79,93.73,1.88,3.46,4.84,51.77,28.13,20.11,97.32,0.97,0.98,0.98,"2025,12-1,22,19,53,00",Tipsport*(斯洛伐克),0,0
2804454,843,148444488,TonyBet,1.71,3.45,5,54.42,26.97,18.61,93.05,1.87,3.5,4.8,51.98,27.77,20.25,97.2,0.96,0.99,0.97,"2025,12-1,22,19,41,00",Tony*(马耳他),0,0
2804454,1376,148444484,ToonieBet,1.69,3.4,5.33,55.12,27.4,17.48,93.16,1.86,3.4,4.5,51.01,27.91,21.08,94.88,0.96,0.96,0.91,"2025,12-1,22,19,32,00",ToonieBe*,0,0
2804454,1349,148483672,Unibet.se,1.76,3.7,5.25,55.22,26.27,18.51,97.19,1.88,3.4,4.8,51.42,28.43,20.14,96.68,0.97,0.96,0.97,"2025,12-1,22,19,53,00",Uni*.se(瑞典),0,0
2804454,1373,148444481,Vave,1.71,3.45,5,54.42,26.97,18.61,93.05,1.87,3.5,4.8,51.98,27.77,20.25,97.2,0.96,0.99,0.97,"2025,12-1,22,19,41,00",Vav*,0,0
2804454,1308,148545293,Vbet.fr,1.55,3.09,4.4,53.94,27.06,19,83.61,1.69,2.82,3.96,49.36,29.58,21.06,83.41,0.87,0.80,0.80,"2025,12-1,22,19,25,00",Vbe*(法国),0,0
2804454,1352,148549897,Vbet.CAN,1.66,3.89,5.7,58.21,24.84,16.95,96.63,1.91,3.4,4.9,51.24,28.79,19.97,97.87,0.98,0.96,0.99,"2025,12-1,22,19,25,00",Vbe*(加拿大),0,0
2804454,974,148575345,VBet,1.62,3.71,5.4,57.58,25.14,17.27,93.28,1.87,3.33,4.8,51.25,28.78,19.97,95.84,0.96,0.94,0.97,"2025,12-1,22,17,22,00",VBe*(库拉索),0,0
2804454,1309,148545328,Vbet.UKR,1.72,3.73,5.4,56.19,25.91,17.9,96.65,1.91,3.4,4.9,51.24,28.79,19.97,97.87,0.98,0.96,0.99,"2025,12-1,22,19,25,00",Vbe*(乌克兰),0,0
2804454,113,148666384,Veikkaus,1.68,3.7,5.45,56.74,25.76,17.49,95.33,1.85,3.4,4.6,51.38,27.96,20.66,95.05,0.95,0.96,0.93,"2025,12-1,22,19,53,00",Veikk*(芬兰),0,0
2804454,1405,148452317,Velobet,1.72,3.46,5.04,54.4,27.04,18.56,93.56,1.9,3.46,4.68,51.15,28.09,20.77,97.18,0.98,0.98,0.95,"2025,12-1,22,19,58,00",Velobe*,0,0
2804454,1074,148457958,Winamax,1.7,3.5,5,54.77,26.6,18.62,93.11,1.66,3.8,5.4,57.33,25.04,17.62,95.17,0.85,1.08,1.10,"2025,12-1,16,10,56,00",Wina*.com,0,0
2804454,1301,148443572,Winline.ru,1.71,3.45,5,54.42,26.97,18.61,93.05,1.87,3.5,4.8,51.98,27.77,20.25,97.2,0.96,0.99,0.97,"2025,12-1,22,19,53,00",Winlin*.ru(俄罗斯),0,0
2804454,1070,148444557,WinlineBet,1.71,3.45,5,54.42,26.97,18.61,93.05,1.87,3.5,4.8,51.98,27.77,20.25,97.2,0.96,0.99,0.97,"2025,12-1,22,19,53,00",Winline*,0,0
2804454,1417,148545296,Winspirit,1.69,3.64,5.3,56.08,26.04,17.88,94.78,1.88,3.34,4.8,51.16,28.8,20.04,96.19,0.97,0.95,0.97,"2025,12-1,22,17,09,00",Winspiri*,0,0
2804454,1262,148457959,WPlay,1.74,3.45,5.1,54.19,27.33,18.49,94.28,1.79,3.55,5,53.7,27.08,19.22,96.12,0.92,1.01,1.01,"2025,12-1,19,07,03,00",WPla*,0,0
2804454,1361,148481924,Фонбет,1.7,3.65,5.2,55.78,25.98,18.24,94.83,1.87,3.3,4.7,50.9,28.84,20.25,95.19,0.96,0.94,0.95,"2025,12-1,22,10,27,00",Фонбе*,0,0
